GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid
1400000US06037407102,6037407102,"Census Tract 4071.02, Los Angeles County, California",,818,34,0,0,12,343,409,9,11,307100,410,0,0,24,34,95,170,87,1144,21
1400000US06037407200,6037407200,"Census Tract 4072, Los Angeles County, California",,1204,56,19,47,41,603,410,28,0,272600,368,9,10,42,11,67,120,109,1287,19
1400000US06037407301,6037407301,"Census Tract 4073.01, Los Angeles County, California",,837,23,6,47,0,249,483,29,0,328900,160,0,0,0,0,8,96,56,1375,41
1400000US06037407302,6037407302,"Census Tract 4073.02, Los Angeles County, California",,551,8,6,0,14,302,221,0,0,280800,168,0,0,0,0,0,64,104,1679,3
1400000US06037407400,6037407400,"Census Tract 4074, Los Angeles County, California",,431,14,0,0,14,57,328,18,0,379100,95,0,0,8,5,47,0,35,973,0
1400000US06037407501,6037407501,"Census Tract 4075.01, Los Angeles County, California",,606,2,2,42,50,221,259,30,0,294500,389,0,0,0,0,15,253,121,1389,8
1400000US06037407502,6037407502,"Census Tract 4075.02, Los Angeles County, California",,531,0,0,17,11,41,378,79,5,367500,286,17,0,20,36,72,76,65,996,0
1400000US06037407601,6037407601,"Census Tract 4076.01, Los Angeles County, California",,408,0,0,17,0,117,274,0,0,338000,749,7,11,0,246,154,271,60,955,10
1400000US06037407602,6037407602,"Census Tract 4076.02, Los Angeles County, California",,668,49,0,0,12,292,302,13,0,297800,294,0,0,0,12,44,38,200,1653,4
1400000US06037407701,6037407701,"Census Tract 4077.01, Los Angeles County, California",,498,0,0,0,55,211,232,0,0,293400,701,13,67,23,17,198,285,98,1094,0
1400000US06037407702,6037407702,"Census Tract 4077.02, Los Angeles County, California",,1194,20,8,17,46,470,585,48,0,308700,422,0,0,0,12,35,240,135,1350,24
1400000US06037407801,6037407801,"Census Tract 4078.01, Los Angeles County, California",,948,28,0,13,28,355,440,84,0,314800,153,0,0,0,27,35,52,39,1320,0
1400000US06037407802,6037407802,"Census Tract 4078.02, Los Angeles County, California",,657,26,6,17,24,154,392,38,0,335000,153,0,0,0,5,57,27,64,1370,13
1400000US06037407900,6037407900,"Census Tract 4079, Los Angeles County, California",,1179,20,0,22,51,239,788,52,7,339400,228,0,0,16,48,13,74,77,1138,16
1400000US06037408003,6037408003,"Census Tract 4080.03, Los Angeles County, California",,1040,0,27,9,10,270,587,124,13,360900,134,0,0,0,20,0,60,54,1446,10
1400000US06037408004,6037408004,"Census Tract 4080.04, Los Angeles County, California",,524,13,0,13,125,127,199,47,0,268000,333,0,0,0,0,0,191,142,1441,11
1400000US06037408005,6037408005,"Census Tract 4080.05, Los Angeles County, California",,1159,0,10,27,23,163,264,486,186,586000,344,0,0,0,0,0,167,177,1549,25
1400000US06037408006,6037408006,"Census Tract 4080.06, Los Angeles County, California",,391,17,0,0,17,60,254,43,0,364200,675,0,0,0,0,29,329,317,1462,0
1400000US06037408133,6037408133,"Census Tract 4081.33, Los Angeles County, California",,754,0,14,0,0,48,623,69,0,388500,781,0,10,0,0,84,480,207,1351,14
1400000US06037408134,6037408134,"Census Tract 4081.34, Los Angeles County, California",,723,11,0,0,0,125,403,184,0,404100,115,0,0,0,0,0,52,63,1552,0
1400000US06037408135,6037408135,"Census Tract 4081.35, Los Angeles County, California",,648,0,0,9,14,124,373,128,0,395200,539,0,0,0,0,0,118,421,1718,24
1400000US06037408136,6037408136,"Census Tract 4081.36, Los Angeles County, California",,823,51,82,5,21,92,554,18,0,340600,177,0,0,0,0,12,58,107,1843,16
1400000US06037408137,6037408137,"Census Tract 4081.37, Los Angeles County, California",,555,13,0,0,9,157,367,9,0,338500,686,0,14,45,44,27,222,334,1484,11
1400000US06037408138,6037408138,"Census Tract 4081.38, Los Angeles County, California",,971,141,207,114,103,201,177,28,0,158900,338,0,0,0,49,60,143,86,1259,10
1400000US06037408139,6037408139,"Census Tract 4081.39, Los Angeles County, California",,564,0,9,23,19,276,195,37,5,278800,144,0,0,10,30,0,11,93,1648,12
1400000US06037408140,6037408140,"Census Tract 4081.40, Los Angeles County, California",,562,16,4,0,54,200,222,66,0,305900,144,0,0,0,21,13,6,104,1808,37
1400000US06037408141,6037408141,"Census Tract 4081.41, Los Angeles County, California",,799,27,57,0,19,281,352,30,33,307100,253,0,0,0,0,93,102,58,1294,56
1400000US06037408202,6037408202,"Census Tract 4082.02, Los Angeles County, California",,207,13,6,5,0,47,93,41,2,365000,213,0,0,12,13,28,74,86,1340,25
1400000US06037408211,6037408211,"Census Tract 4082.11, Los Angeles County, California",,881,123,52,19,0,91,441,131,24,341600,822,0,9,33,0,71,461,248,1297,85
1400000US06037408212,6037408212,"Census Tract 4082.12, Los Angeles County, California",,958,36,105,17,7,26,533,221,13,401600,243,0,0,4,39,54,29,117,1461,53
1400000US06037408301,6037408301,"Census Tract 4083.01, Los Angeles County, California",,839,66,0,21,63,192,405,77,15,327400,258,0,0,0,0,0,157,101,1370,96
1400000US06037408302,6037408302,"Census Tract 4083.02, Los Angeles County, California",,819,0,0,0,12,74,447,286,0,449600,213,0,0,0,49,0,33,131,1723,28
1400000US06037408303,6037408303,"Census Tract 4083.03, Los Angeles County, California",,1051,5,25,7,53,187,562,190,22,398200,89,0,0,0,0,0,41,48,1549,10
1400000US06037408401,6037408401,"Census Tract 4084.01, Los Angeles County, California",,886,9,0,42,6,190,454,178,7,354000,346,0,0,15,19,74,171,67,1198,0
1400000US06037408402,6037408402,"Census Tract 4084.02, Los Angeles County, California",,1619,103,281,94,0,32,406,656,47,460700,88,0,0,0,0,10,63,15,1163,29
1400000US06037408501,6037408501,"Census Tract 4085.01, Los Angeles County, California",,446,0,0,6,14,122,251,30,23,343500,329,0,0,8,56,72,102,91,1276,20
1400000US06037408503,6037408503,"Census Tract 4085.03, Los Angeles County, California",,1817,21,63,11,0,0,577,1110,35,560300,139,0,0,17,0,0,39,83,"2,000+",46
1400000US06037408504,6037408504,"Census Tract 4085.04, Los Angeles County, California",,957,0,0,0,23,71,437,426,0,460800,563,11,0,0,24,21,213,294,1524,18
1400000US06037408505,6037408505,"Census Tract 4085.05, Los Angeles County, California",,690,0,7,0,0,40,252,310,81,540100,64,0,0,0,0,0,26,38,1800,34
1400000US06037408623,6037408623,"Census Tract 4086.23, Los Angeles County, California",,772,10,0,9,15,180,238,312,8,447600,194,0,0,5,10,7,20,152,"2,000+",30
1400000US06037408624,6037408624,"Census Tract 4086.24, Los Angeles County, California",,846,0,0,0,0,23,472,303,48,480500,110,0,0,0,0,0,0,110,"2,000+",39
1400000US06037408625,6037408625,"Census Tract 4086.25, Los Angeles County, California",,1070,0,10,10,0,30,388,632,0,542800,213,0,0,0,36,4,28,145,"2,000+",47
1400000US06037408626,6037408626,"Census Tract 4086.26, Los Angeles County, California",,870,7,0,0,17,41,106,684,15,646700,660,0,0,10,21,7,288,334,1507,24
1400000US06037408627,6037408627,"Census Tract 4086.27, Los Angeles County, California",,725,0,10,0,11,25,146,533,0,597800,131,0,0,0,0,6,9,116,1968,28
1400000US06037408628,6037408628,"Census Tract 4086.28, Los Angeles County, California",,1321,11,37,9,35,155,372,694,8,516400,453,0,9,24,49,54,134,183,1302,81
1400000US06037408629,6037408629,"Census Tract 4086.29, Los Angeles County, California",,807,8,16,12,0,78,299,393,1,493100,117,0,0,0,0,0,0,117,1988,37
1400000US06037408630,6037408630,"Census Tract 4086.30, Los Angeles County, California",,420,15,10,0,0,139,210,46,0,325400,158,0,0,11,27,0,66,54,1155,0
1400000US06037408631,6037408631,"Census Tract 4086.31, Los Angeles County, California",,1168,47,0,0,25,290,705,101,0,347300,189,0,0,0,0,0,12,177,1825,26
1400000US06037408703,6037408703,"Census Tract 4087.03, Los Angeles County, California",,1733,7,38,24,0,58,121,1371,114,742700,162,0,0,0,0,0,32,130,"2,000+",60
1400000US06037408704,6037408704,"Census Tract 4087.04, Los Angeles County, California",,524,0,16,0,0,28,362,108,10,407700,463,0,16,90,9,7,224,117,1211,16
1400000US06037408705,6037408705,"Census Tract 4087.05, Los Angeles County, California",,1104,50,7,0,30,29,789,188,11,420300,389,0,0,0,0,15,185,189,1453,19
1400000US06037408706,6037408706,"Census Tract 4087.06, Los Angeles County, California",,475,0,0,0,0,0,75,311,89,648800,21,0,0,0,0,0,0,21,1904,0
1400000US06037408722,6037408722,"Census Tract 4087.22, Los Angeles County, California",,1045,21,11,0,6,80,611,307,9,423200,83,0,0,0,0,17,26,40,1480,68
1400000US06037408723,6037408723,"Census Tract 4087.23, Los Angeles County, California",,681,0,0,0,0,114,516,45,6,388800,85,0,0,7,0,38,8,32,991,25
1400000US06037408724,6037408724,"Census Tract 4087.24, Los Angeles County, California",,70,0,0,0,0,13,57,0,0,345800,1384,24,1,0,35,261,988,75,1200,0
1400000US06037408800,6037408800,"Census Tract 4088, Los Angeles County, California",,215,0,14,22,35,55,84,0,5,269200,1015,15,10,8,158,323,412,89,995,20
1400000US06037430002,6037430002,"Census Tract 4300.02, Los Angeles County, California",,1648,143,18,0,39,326,967,143,12,345900,723,0,0,68,33,23,348,251,1338,12
1400000US06037430003,6037430003,"Census Tract 4300.03, Los Angeles County, California",,1466,12,9,0,31,39,571,804,0,525100,37,0,0,0,0,0,0,37,1856,20
1400000US06037430101,6037430101,"Census Tract 4301.01, Los Angeles County, California",,669,0,9,5,18,190,368,71,8,346500,981,22,130,94,19,175,352,189,1070,48
1400000US06037430102,6037430102,"Census Tract 4301.02, Los Angeles County, California",,913,60,28,14,76,304,416,15,0,292100,351,14,18,0,19,24,226,50,1237,8
1400000US06037430200,6037430200,"Census Tract 4302, Los Angeles County, California",,272,10,4,3,0,25,16,68,146,"1,000,000+",82,0,0,5,14,0,8,55,"2,000+",16
1400000US06037430301,6037430301,"Census Tract 4303.01, Los Angeles County, California",,1419,0,37,20,10,19,223,920,190,679400,182,0,0,0,0,17,39,126,1792,9
1400000US06037430302,6037430302,"Census Tract 4303.02, Los Angeles County, California",,1616,0,29,0,0,26,284,1229,48,636500,807,0,0,0,41,55,472,239,1331,40
1400000US06037430400,6037430400,"Census Tract 4304, Los Angeles County, California",,1262,0,25,14,0,34,111,715,363,814400,235,0,0,0,26,12,62,135,1643,7
1400000US06037430501,6037430501,"Census Tract 4305.01, Los Angeles County, California",,1281,9,0,9,0,35,132,808,288,772300,366,0,0,18,23,39,165,121,1390,17
1400000US06037430502,6037430502,"Census Tract 4305.02, Los Angeles County, California",,1399,26,16,0,13,0,206,860,278,729300,1506,0,15,0,26,181,517,767,1512,0
1400000US06037430600,6037430600,"Census Tract 4306, Los Angeles County, California",,1235,0,14,0,30,3,13,459,716,"1,000,000+",121,0,0,0,9,0,11,101,"2,000+",35
1400000US06037430701,6037430701,"Census Tract 4307.01, Los Angeles County, California",,1252,0,10,10,0,0,7,767,458,923400,707,0,0,0,47,132,285,243,1175,7
1400000US06037430721,6037430721,"Census Tract 4307.21, Los Angeles County, California",,717,15,3,0,0,21,119,395,164,667100,429,0,0,24,10,29,108,258,1627,27
1400000US06037430723,6037430723,"Census Tract 4307.23, Los Angeles County, California",,577,0,0,0,0,0,246,331,0,533500,1061,0,0,0,51,118,453,439,1384,72
1400000US06037430724,6037430724,"Census Tract 4307.24, Los Angeles County, California",,489,0,11,0,0,0,216,262,0,517400,1465,0,0,0,0,112,616,737,1504,19
1400000US06037430801,6037430801,"Census Tract 4308.01, Los Angeles County, California",,805,0,0,0,0,0,345,460,0,540300,1476,0,0,0,55,230,522,669,1423,14
1400000US06037430802,6037430802,"Census Tract 4308.02, Los Angeles County, California",,1040,10,11,9,10,10,64,651,275,782800,318,0,0,0,9,59,171,79,1283,74
1400000US06037430803,6037430803,"Census Tract 4308.03, Los Angeles County, California",,1425,10,9,10,0,42,129,1022,203,766300,285,0,0,12,22,9,159,83,1361,60
1400000US06037430901,6037430901,"Census Tract 4309.01, Los Angeles County, California",,464,0,0,0,0,30,313,121,0,412600,1085,0,10,7,118,87,551,312,1329,11
1400000US06037430902,6037430902,"Census Tract 4309.02, Los Angeles County, California",,716,0,0,0,34,91,351,240,0,453000,937,0,0,34,29,170,368,336,1341,0
1400000US06037431001,6037431001,"Census Tract 4310.01, Los Angeles County, California",,854,0,0,0,14,93,388,359,0,461100,1751,0,0,21,106,261,939,424,1282,34
1400000US06037431002,6037431002,"Census Tract 4310.02, Los Angeles County, California",,784,45,59,9,20,0,247,395,9,509300,461,0,0,9,45,96,211,100,1245,9
1400000US06037431100,6037431100,"Census Tract 4311, Los Angeles County, California",,770,22,0,0,0,129,397,222,0,437500,1270,0,58,13,103,304,363,429,1214,10
1400000US06037431200,6037431200,"Census Tract 4312, Los Angeles County, California",,1072,94,0,0,23,190,653,112,0,358300,402,0,0,0,48,74,66,214,1535,31
1400000US06037431300,6037431300,"Census Tract 4313, Los Angeles County, California",,664,0,0,0,0,10,230,421,3,560700,212,0,0,0,0,0,33,179,1777,8
1400000US06037431400,6037431400,"Census Tract 4314, Los Angeles County, California",,1101,51,35,5,9,27,541,418,15,468700,205,0,0,0,24,26,27,128,1624,24
1400000US06037431501,6037431501,"Census Tract 4315.01, Los Angeles County, California",,905,114,123,0,0,36,384,248,0,425900,591,0,0,0,54,131,145,261,1400,15
1400000US06037431502,6037431502,"Census Tract 4315.02, Los Angeles County, California",,1017,29,0,0,0,20,669,288,11,450400,453,0,0,0,27,26,191,209,1442,11
1400000US06037431600,6037431600,"Census Tract 4316, Los Angeles County, California",,1042,8,0,20,0,0,84,671,259,848700,229,0,0,0,19,112,33,65,885,0
1400000US06037431700,6037431700,"Census Tract 4317, Los Angeles County, California",,1574,22,0,0,0,12,86,950,504,877900,372,0,47,19,13,10,185,98,1292,66
1400000US06037431800,6037431800,"Census Tract 4318, Los Angeles County, California",,1183,28,26,0,0,17,357,720,35,561100,580,0,9,0,44,33,207,287,1494,28
1400000US06037431900,6037431900,"Census Tract 4319, Los Angeles County, California",,698,0,11,7,16,0,151,457,56,595300,647,0,0,0,30,268,184,165,1049,0
1400000US06037432000,6037432000,"Census Tract 4320, Los Angeles County, California",,1602,36,14,0,0,10,225,1226,91,622900,863,0,0,0,39,196,358,270,1322,14
1400000US06037432101,6037432101,"Census Tract 4321.01, Los Angeles County, California",,1077,8,7,0,8,39,461,533,21,507700,286,0,0,0,34,34,86,132,1455,17
1400000US06037432102,6037432102,"Census Tract 4321.02, Los Angeles County, California",,1279,15,6,0,5,67,403,776,7,554000,362,0,0,8,8,6,77,263,"2,000+",35
1400000US06037432201,6037432201,"Census Tract 4322.01, Los Angeles County, California",,709,10,19,10,24,69,312,265,0,429000,529,0,0,26,63,39,212,189,1270,32
1400000US06037432202,6037432202,"Census Tract 4322.02, Los Angeles County, California",,784,6,7,0,0,23,483,258,7,445000,416,0,0,0,30,59,238,89,1252,70
1400000US06037432300,6037432300,"Census Tract 4323, Los Angeles County, California",,691,27,8,0,0,66,441,141,8,388600,416,0,0,0,17,47,134,218,1534,30
1400000US06037432401,6037432401,"Census Tract 4324.01, Los Angeles County, California",,409,0,18,24,5,19,259,84,0,372500,561,0,0,4,27,76,359,95,1224,4
1400000US06037432402,6037432402,"Census Tract 4324.02, Los Angeles County, California",,427,18,0,0,5,27,332,45,0,368400,1195,8,0,75,101,241,604,166,1087,76
1400000US06037432500,6037432500,"Census Tract 4325, Los Angeles County, California",,1504,139,17,0,59,225,785,247,32,375200,706,0,31,45,18,109,293,210,1231,16
1400000US06037432601,6037432601,"Census Tract 4326.01, Los Angeles County, California",,782,31,0,0,12,204,289,234,12,396000,828,0,0,0,38,223,396,171,1144,26
1400000US06037432602,6037432602,"Census Tract 4326.02, Los Angeles County, California",,722,0,12,0,32,121,374,182,1,382000,453,0,0,12,0,40,213,188,1410,8
1400000US06037432700,6037432700,"Census Tract 4327, Los Angeles County, California",,614,0,0,8,0,176,396,26,8,355200,557,0,0,0,18,175,247,117,1249,24
1400000US06037432801,6037432801,"Census Tract 4328.01, Los Angeles County, California",,219,27,0,0,6,45,129,12,0,335800,618,0,8,58,144,223,98,87,818,6
1400000US06037432802,6037432802,"Census Tract 4328.02, Los Angeles County, California",,258,19,0,0,0,73,154,12,0,332200,1174,0,0,0,72,546,492,64,990,0
1400000US06037432901,6037432901,"Census Tract 4329.01, Los Angeles County, California",,538,0,0,0,0,68,330,140,0,429500,659,0,0,0,69,8,403,179,1273,19
1400000US06037432902,6037432902,"Census Tract 4329.02, Los Angeles County, California",,634,2,7,0,0,13,379,213,20,467700,231,0,0,3,14,83,64,67,1079,14
1400000US06037433101,6037433101,"Census Tract 4331.01, Los Angeles County, California",,435,29,0,0,0,36,329,41,0,383800,162,0,0,0,84,16,36,26,694,14
1400000US06037433102,6037433102,"Census Tract 4331.02, Los Angeles County, California",,271,17,0,0,29,31,187,0,7,350000,829,0,8,33,63,182,400,143,1105,60
1400000US06037433200,6037433200,"Census Tract 4332, Los Angeles County, California",,734,44,0,0,6,174,469,41,0,353000,810,0,65,11,47,315,266,106,975,45
1400000US06037433302,6037433302,"Census Tract 4333.02, Los Angeles County, California",,145,54,0,0,0,52,25,7,7,246300,242,0,0,0,47,82,110,3,988,11
1400000US06037433304,6037433304,"Census Tract 4333.04, Los Angeles County, California",,348,19,0,16,25,91,162,35,0,317400,963,8,74,63,202,230,321,65,929,9
1400000US06037433305,6037433305,"Census Tract 4333.05, Los Angeles County, California",,307,9,0,15,15,74,194,0,0,326000,821,0,0,31,53,276,421,40,1044,13
1400000US06037433306,6037433306,"Census Tract 4333.06, Los Angeles County, California",,262,0,0,0,3,181,78,0,0,280200,474,0,0,46,32,78,210,108,1153,0
1400000US06037433307,6037433307,"Census Tract 4333.07, Los Angeles County, California",,407,14,11,0,0,103,266,13,0,337800,354,0,0,17,30,50,217,40,1147,0
1400000US06037433401,6037433401,"Census Tract 4334.01, Los Angeles County, California",,269,5,0,0,9,66,186,3,0,346600,395,0,0,0,46,15,265,69,1237,15
1400000US06037433402,6037433402,"Census Tract 4334.02, Los Angeles County, California",,337,9,0,0,0,80,205,43,0,401200,765,0,0,4,74,358,329,0,965,6
1400000US06037433403,6037433403,"Census Tract 4334.03, Los Angeles County, California",,229,24,0,0,0,58,128,19,0,381300,865,9,0,24,137,303,292,100,968,6
1400000US06037433501,6037433501,"Census Tract 4335.01, Los Angeles County, California",,135,83,14,0,0,0,38,0,0,19600,375,0,0,39,116,114,62,44,827,0
1400000US06037433503,6037433503,"Census Tract 4335.03, Los Angeles County, California",,254,0,0,0,8,89,110,39,8,347600,385,0,22,14,46,6,239,58,1238,16
1400000US06037433504,6037433504,"Census Tract 4335.04, Los Angeles County, California",,182,0,0,12,7,71,51,41,0,314300,841,0,0,0,57,266,375,143,1075,8
1400000US06037433601,6037433601,"Census Tract 4336.01, Los Angeles County, California",,577,33,11,13,18,28,318,145,11,441100,483,0,0,9,51,114,206,103,1125,88
1400000US06037433602,6037433602,"Census Tract 4336.02, Los Angeles County, California",,365,11,4,0,17,41,211,76,5,402400,386,12,32,56,57,60,161,8,857,10
1400000US06037433700,6037433700,"Census Tract 4337, Los Angeles County, California",,601,77,43,0,11,97,305,68,0,339200,160,0,0,0,41,33,41,45,1167,45
1400000US06037433801,6037433801,"Census Tract 4338.01, Los Angeles County, California",,510,8,0,11,15,108,334,34,0,355700,773,0,0,32,55,237,401,48,1053,19
1400000US06037433802,6037433802,"Census Tract 4338.02, Los Angeles County, California",,561,29,0,20,7,101,347,57,0,346100,119,0,0,0,7,9,76,27,1286,27
1400000US06037433901,6037433901,"Census Tract 4339.01, Los Angeles County, California",,274,11,0,11,9,54,164,25,0,341900,955,8,0,0,122,327,462,36,1017,6
1400000US06037433902,6037433902,"Census Tract 4339.02, Los Angeles County, California",,525,4,0,4,10,169,329,0,9,331700,364,0,0,0,73,150,113,28,934,0
1400000US06037434001,6037434001,"Census Tract 4340.01, Los Angeles County, California",,504,131,30,14,0,95,178,49,7,289700,464,0,0,24,60,51,133,196,1377,15
