GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187,,,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,,,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,HC01_VC128
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid,,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars),,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars)
1400000US06037242200,6037242200,"Census Tract 2422, Los Angeles County, California",,613,0,12,111,61,197,210,22,0,243400,749,41,69,83,170,122,139,125,771,97,,,506,19,9,119,49,129,165,16,0,233100,,,585,39,0,103,87,173,139,37,7,243500
1400000US06037242300,6037242300,"Census Tract 2423, Los Angeles County, California",,298,24,10,8,43,103,97,13,0,237200,745,6,7,52,148,149,243,140,1020,0,,,350,0,17,26,136,104,55,12,0,197100,,,421,0,16,12,145,167,64,17,0,222900
1400000US06037242600,6037242600,"Census Tract 2426, Los Angeles County, California",,33,0,0,0,0,23,10,0,0,285900,1155,179,185,332,178,144,53,84,428,0,,,47,0,0,0,0,13,34,0,0,330900,,,85,0,0,0,0,26,59,0,0,328000
1400000US06037242700,6037242700,"Census Tract 2427, Los Angeles County, California",,494,23,24,70,134,87,137,19,0,197900,649,23,20,63,81,118,153,191,1061,21,,,441,26,27,57,149,67,115,0,0,188900,,,503,0,17,30,54,178,224,0,0,283200
1400000US06037243000,6037243000,"Census Tract 2430, Los Angeles County, California",,626,9,0,130,138,107,201,41,0,232700,552,20,0,0,49,139,199,145,1254,7,,,614,17,0,98,220,194,69,16,0,191300,,,752,20,0,68,142,378,127,17,0,236900
1400000US06037243100,6037243100,"Census Tract 2431, Los Angeles County, California",,402,0,24,39,143,140,47,9,0,198200,885,13,37,197,207,160,171,100,739,0,,,399,7,25,49,113,153,42,10,0,204400,,,418,8,27,13,50,243,77,0,0,250700
1400000US06037261101,6037261101,"Census Tract 2611.01, Los Angeles County, California",,1386,10,0,27,10,29,72,293,945,"1,000,000+",36,0,0,0,0,0,0,36,"2,000+",14,,,1275,10,0,26,0,23,24,269,923,"1,000,000+",,,1238,10,0,18,0,9,11,189,1001,1744200
1400000US06037261102,6037261102,"Census Tract 2611.02, Los Angeles County, California",,1651,23,0,9,34,9,32,165,1379,"1,000,000+",71,0,0,0,0,10,0,61,"2,000+",45,,,1605,25,0,5,37,46,56,203,1233,"1,000,000+",,,1491,21,0,8,0,33,39,170,1220,"2,000,000+"
1400000US06037261200,6037261200,"Census Tract 2612, Los Angeles County, California",,1355,7,0,0,27,28,91,412,790,"1,000,000+",155,0,0,0,0,53,16,86,1827,95,,,1424,0,0,0,10,17,107,512,778,"1,000,000+",,,1389,15,0,6,0,6,67,351,944,1166300
1400000US06037262100,6037262100,"Census Tract 2621, Los Angeles County, California",,1099,0,7,6,32,31,36,129,858,"1,000,000+",53,0,0,0,9,0,12,32,1615,55,,,1069,8,11,8,31,27,41,115,828,"1,000,000+",,,997,20,0,9,35,0,23,69,841,"2,000,000+"
1400000US06037262200,6037262200,"Census Tract 2622, Los Angeles County, California",,1508,9,0,76,0,9,26,124,1264,"1,000,000+",241,0,0,0,0,0,0,241,1886,30,,,1323,19,0,20,0,8,21,98,1157,"1,000,000+",,,1389,7,0,0,0,9,9,67,1297,"2,000,000+"
1400000US06037262301,6037262301,"Census Tract 2623.01, Los Angeles County, California",,889,0,0,0,0,5,27,71,786,"1,000,000+",45,0,0,0,0,0,0,45,"2,000+",0,,,852,5,0,0,0,0,33,56,758,"1,000,000+",,,837,9,0,0,0,0,25,19,784,1780700
1400000US06037262302,6037262302,"Census Tract 2623.02, Los Angeles County, California",,1023,15,0,0,12,30,75,114,777,"1,000,000+",204,0,0,0,0,0,29,175,"2,000+",20,,,1023,0,0,0,0,15,71,120,817,"1,000,000+",,,952,0,0,5,0,20,37,123,767,"2,000,000+"
1400000US06037262303,6037262303,"Census Tract 2623.03, Los Angeles County, California",,1013,0,11,14,22,0,46,99,821,"1,000,000+",109,0,0,0,0,0,0,109,"2,000+",10,,,999,9,8,10,27,0,28,49,868,"1,000,000+",,,998,20,0,0,12,0,0,34,932,"2,000,000+"
1400000US06037262400,6037262400,"Census Tract 2624, Los Angeles County, California",,1191,0,0,14,0,0,26,62,1089,"1,000,000+",88,0,0,0,0,0,0,88,"2,000+",0,,,1147,9,0,19,0,0,26,42,1051,"1,000,000+",,,1038,13,0,14,0,8,9,19,975,"2,000,000+"
1400000US06037262501,6037262501,"Census Tract 2625.01, Los Angeles County, California",,1193,8,0,9,0,0,24,136,1016,"1,000,000+",156,0,0,10,0,0,0,146,"2,000+",24,,,1177,17,0,0,0,14,19,141,986,"1,000,000+",,,1161,12,7,9,0,15,23,114,981,1740000
1400000US06037262601,6037262601,"Census Tract 2626.01, Los Angeles County, California",,1167,0,12,0,0,7,45,308,795,"1,000,000+",199,0,0,0,0,0,59,140,"2,000+",10,,,1282,0,18,0,0,7,58,383,816,"1,000,000+",,,1246,8,6,0,0,0,22,392,818,1521600
1400000US06037262604,6037262604,"Census Tract 2626.04, Los Angeles County, California",,2086,73,16,0,35,51,11,249,1651,"1,000,000+",410,0,0,11,0,0,69,330,"2,000+",23,,,2018,57,14,0,28,49,19,308,1543,"1,000,000+",,,1981,39,0,0,33,34,17,194,1664,1738600
1400000US06037262704,6037262704,"Census Tract 2627.04, Los Angeles County, California",,969,13,10,34,40,47,25,184,616,"1,000,000+",440,0,0,0,0,27,61,352,"2,000+",35,,,1017,48,24,21,0,46,33,140,705,"1,000,000+",,,998,42,22,9,0,24,55,136,710,1574100
1400000US06037262706,6037262706,"Census Tract 2627.06, Los Angeles County, California",,952,4,20,19,0,0,25,71,813,"1,000,000+",322,0,0,0,0,10,138,174,1783,6,,,1019,4,0,26,0,0,18,77,894,"1,000,000+",,,1073,0,12,38,0,0,8,64,951,"2,000,000+"
1400000US06037262802,6037262802,"Census Tract 2628.02, Los Angeles County, California",,1247,0,0,0,7,18,15,57,1150,"1,000,000+",297,0,0,37,0,0,106,154,1653,19,,,1207,21,0,0,0,15,8,49,1114,"1,000,000+",,,1172,13,0,0,0,0,16,36,1107,"2,000,000+"
1400000US06037264000,6037264000,"Census Tract 2640, Los Angeles County, California",,1039,36,0,0,36,0,63,80,824,"1,000,000+",173,0,0,0,9,4,23,137,"2,000+",9,,,1016,27,0,0,37,16,30,52,854,"1,000,000+",,,925,9,0,0,7,20,7,62,820,"2,000,000+"
1400000US06037264102,6037264102,"Census Tract 2641.02, Los Angeles County, California",,728,0,0,10,0,36,157,345,180,640700,948,0,0,0,0,42,145,761,1859,28,,,643,8,8,8,0,23,191,268,137,590800,,,489,8,8,7,0,23,130,180,133,629700
1400000US06037264103,6037264103,"Census Tract 2641.03, Los Angeles County, California",,341,0,0,0,0,7,88,226,20,616500,1031,0,0,0,17,44,282,688,1691,13,,,379,0,0,0,0,9,123,168,79,628300,,,393,0,0,0,0,9,86,192,106,820400
1400000US06037264301,6037264301,"Census Tract 2643.01, Los Angeles County, California",,534,0,13,0,0,0,93,342,86,714100,2391,0,0,13,0,62,603,1713,1772,38,,,475,22,0,0,0,0,50,290,113,829900,,,564,18,0,0,14,14,43,318,157,848300
1400000US06037264302,6037264302,"Census Tract 2643.02, Los Angeles County, California",,1269,0,0,0,0,15,106,516,632,997200,1600,0,0,0,0,137,267,1196,1819,29,,,1094,0,0,0,0,12,133,435,514,957900,,,1033,0,0,0,0,0,92,413,528,1025200
1400000US06037265100,6037265100,"Census Tract 2651, Los Angeles County, California",,953,7,9,0,0,0,39,320,578,"1,000,000+",372,41,0,0,22,0,0,309,"2,000+",8,,,846,11,8,0,9,0,62,197,559,"1,000,000+",,,819,12,8,0,5,0,39,140,615,"2,000,000+"
1400000US06037265201,6037265201,"Census Tract 2652.01, Los Angeles County, California",,562,0,0,0,0,9,26,193,334,"1,000,000+",349,0,0,0,87,0,107,155,1343,22,,,565,9,0,0,0,0,45,197,314,"1,000,000+",,,563,14,0,0,0,0,50,148,351,1736100
1400000US06037265202,6037265202,"Census Tract 2652.02, Los Angeles County, California",,577,0,0,0,20,36,117,153,251,688700,1374,0,0,0,9,46,231,1088,"2,000+",0,,,523,22,0,0,12,36,94,36,323,"1,000,000+",,,539,32,0,0,0,0,95,121,291,1355400
1400000US06037265301,6037265301,"Census Tract 2653.01, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,,,0,0,0,0,0,0,0,0,0,-,,,0,0,0,0,0,0,0,0,0,-
1400000US06037265303,6037265303,"Census Tract 2653.03, Los Angeles County, California",,78,0,0,0,0,0,53,25,0,439100,1414,8,0,0,0,52,491,863,1661,36,,,58,0,0,0,0,0,45,13,0,446700,,,47,8,0,0,0,0,19,20,0,481600
1400000US06037265304,6037265304,"Census Tract 2653.04, Los Angeles County, California",,16,0,0,0,0,0,0,0,16,"1,000,000+",969,0,0,9,57,133,325,445,1449,0,,,7,0,0,0,0,0,0,7,0,-,,,7,0,0,0,0,0,0,7,0,-
1400000US06037265305,6037265305,"Census Tract 2653.05, Los Angeles County, California",,83,0,0,0,0,0,60,23,0,463700,1746,0,7,0,14,26,846,853,1477,62,,,97,0,0,15,0,12,19,37,14,516900,,,79,0,0,14,0,11,0,31,23,-
1400000US06037265410,6037265410,"Census Tract 2654.10, Los Angeles County, California",,271,0,5,0,0,0,4,97,165,"1,000,000+",298,0,0,0,0,39,120,139,1368,10,,,338,0,4,0,0,0,6,77,251,"1,000,000+",,,370,0,5,0,0,0,12,56,297,1275900
1400000US06037265420,6037265420,"Census Tract 2654.20, Los Angeles County, California",,522,28,0,4,0,0,11,27,452,"1,000,000+",200,0,0,0,0,0,37,163,"2,000+",0,,,512,20,0,6,0,0,0,45,441,"1,000,000+",,,484,9,0,4,0,0,0,40,431,1726100
1400000US06037265510,6037265510,"Census Tract 2655.10, Los Angeles County, California",,384,0,0,0,0,33,56,178,117,759600,1861,0,0,0,12,111,305,1433,1733,11,,,334,0,0,0,0,37,71,129,97,723500,,,257,0,0,0,0,64,88,37,68,459500
1400000US06037265520,6037265520,"Census Tract 2655.20, Los Angeles County, California",,664,15,0,0,0,0,112,406,131,726800,1595,25,0,12,67,15,292,1184,"2,000+",0,,,725,13,0,0,0,0,128,518,66,679800,,,813,0,0,0,0,10,83,624,96,745700
1400000US06037265601,6037265601,"Census Tract 2656.01, Los Angeles County, California",,692,0,0,0,21,0,138,227,306,908300,737,0,10,11,13,10,227,466,1700,38,,,556,22,0,0,0,15,88,230,201,730400,,,547,19,18,0,0,26,53,244,187,751400
1400000US06037265602,6037265602,"Census Tract 2656.02, Los Angeles County, California",,919,0,0,0,0,32,82,368,437,960100,508,0,0,0,0,14,41,453,"2,000+",128,,,898,0,0,0,0,30,68,414,386,914400,,,836,0,12,0,0,0,22,303,499,1093800
1400000US06037265700,6037265700,"Census Tract 2657, Los Angeles County, California",,1088,0,0,18,10,0,33,340,687,"1,000,000+",1297,0,0,0,74,0,363,860,1915,99,,,1058,36,12,11,13,23,58,223,682,"1,000,000+",,,981,27,15,22,14,36,63,238,566,1156000
1400000US06037267100,6037267100,"Census Tract 2671, Los Angeles County, California",,1202,28,18,36,28,0,38,650,404,832500,1487,0,0,0,0,96,432,959,1717,0,,,1270,56,0,15,0,0,56,607,536,898600,,,1382,41,0,0,0,15,41,699,586,925000
1400000US06037267200,6037267200,"Census Tract 2672, Los Angeles County, California",,946,13,0,0,0,0,128,658,147,695300,1770,0,0,0,35,162,601,972,1607,38,,,1050,0,0,0,0,0,115,798,137,697500,,,1123,0,0,0,0,14,76,836,197,714700
1400000US06037267300,6037267300,"Census Tract 2673, Los Angeles County, California",,216,0,0,0,0,18,70,112,16,544600,1696,12,0,0,173,220,771,520,1241,41,,,197,0,0,0,0,11,34,135,17,610500,,,205,0,0,0,0,0,55,150,0,634900
1400000US06037267402,6037267402,"Census Tract 2674.02, Los Angeles County, California",,393,0,0,0,0,18,126,217,32,563400,1882,0,0,0,0,79,849,954,1512,27,,,414,0,0,0,0,27,92,295,0,574600,,,411,0,0,0,0,28,73,310,0,624400
1400000US06037267403,6037267403,"Census Tract 2674.03, Los Angeles County, California",,250,0,0,0,0,0,109,141,0,546500,1431,0,0,0,64,90,460,817,1645,0,,,182,0,0,0,0,0,73,102,7,544100,,,195,10,0,0,0,0,25,154,6,617500
1400000US06037267404,6037267404,"Census Tract 2674.04, Los Angeles County, California",,213,26,8,0,0,0,8,171,0,630000,1355,20,0,0,15,40,268,1012,1931,52,,,230,13,8,0,0,0,24,185,0,640000,,,200,0,9,0,0,0,10,177,4,698500
1400000US06037267501,6037267501,"Census Tract 2675.01, Los Angeles County, California",,507,11,0,0,0,0,139,316,41,606000,2005,12,12,0,31,188,1000,762,1368,13,,,343,0,0,0,0,0,99,225,19,599000,,,410,1,23,0,0,9,53,293,31,632800
1400000US06037267502,6037267502,"Census Tract 2675.02, Los Angeles County, California",,423,9,0,0,0,0,101,261,52,641000,1179,0,10,0,15,185,416,553,1460,20,,,362,14,0,0,0,0,57,225,66,716500,,,326,14,0,0,0,0,18,153,141,912700
1400000US06037267600,6037267600,"Census Tract 2676, Los Angeles County, California",,481,0,0,0,0,0,42,384,55,733000,724,0,0,0,34,100,240,350,1479,18,,,522,0,0,0,0,0,38,425,59,762900,,,433,0,0,0,0,0,25,334,74,816400
1400000US06037267700,6037267700,"Census Tract 2677, Los Angeles County, California",,450,0,0,11,0,0,175,251,13,550300,1179,0,0,0,33,151,418,577,1488,7,,,443,0,0,15,0,0,107,298,23,623100,,,502,0,0,0,0,0,68,364,70,711800
1400000US06037267800,6037267800,"Census Tract 2678, Los Angeles County, California",,748,0,18,0,0,10,40,445,235,885700,332,0,0,0,0,8,107,217,1797,16,,,723,0,0,0,0,18,20,459,226,894100,,,671,0,0,0,0,9,0,336,326,990600
1400000US06037267901,6037267901,"Census Tract 2679.01, Los Angeles County, California",,1111,0,27,17,15,16,120,435,481,930200,292,0,0,0,0,0,0,292,"2,000+",76,,,1075,0,0,0,0,0,86,472,517,984400,,,1118,0,0,0,0,0,51,441,626,1077900
1400000US06037267902,6037267902,"Census Tract 2679.02, Los Angeles County, California",,813,0,14,0,0,0,97,450,252,847300,741,0,0,0,16,25,134,566,1862,55,,,999,0,7,0,8,0,92,449,443,933700,,,904,0,8,0,9,0,37,403,447,992000
1400000US06037269000,6037269000,"Census Tract 2690, Los Angeles County, California",,1261,0,16,0,0,32,18,412,783,"1,000,000+",930,15,0,0,0,18,251,646,"2,000+",50,,,1225,0,16,0,0,17,24,337,831,"1,000,000+",,,1245,0,13,0,0,12,74,250,896,1711700
1400000US06037269100,6037269100,"Census Tract 2691, Los Angeles County, California",,632,0,0,0,12,24,30,323,243,899200,1329,0,0,22,14,24,326,943,1803,0,,,667,0,10,0,0,0,42,352,263,895100,,,652,0,10,0,0,0,29,313,300,960400
1400000US06037269300,6037269300,"Census Tract 2693, Los Angeles County, California",,1286,0,14,0,28,18,9,288,929,"1,000,000+",256,0,0,10,0,18,72,156,1818,10,,,1262,26,8,0,27,14,7,274,906,"1,000,000+",,,1213,22,0,0,0,26,0,176,989,1532300
1400000US06037269500,6037269500,"Census Tract 2695, Los Angeles County, California",,1381,9,13,0,17,8,10,433,891,"1,000,000+",41,0,0,0,0,0,0,41,"2,000+",0,,,1378,9,0,7,16,8,5,483,850,"1,000,000+",,,1273,8,0,7,9,14,9,274,952,1207600
1400000US06037269601,6037269601,"Census Tract 2696.01, Los Angeles County, California",,157,0,0,0,0,0,29,95,33,654700,816,0,17,8,53,175,423,140,1310,35,,,135,0,0,0,0,0,16,104,15,653300,,,119,0,0,0,0,0,18,90,11,640200
1400000US06037269602,6037269602,"Census Tract 2696.02, Los Angeles County, California",,170,0,0,0,0,7,10,108,45,866700,964,0,18,16,23,99,493,315,1376,0,,,176,0,0,0,0,7,10,144,15,845300,,,196,0,0,0,8,10,12,122,44,839300
1400000US06037269700,6037269700,"Census Tract 2697, Los Angeles County, California",,759,0,0,20,0,53,109,564,13,626900,909,0,0,16,25,168,269,431,1432,0,,,720,0,0,21,0,38,61,574,26,651900,,,736,0,0,0,0,7,54,621,54,723800
1400000US06037269800,6037269800,"Census Tract 2698, Los Angeles County, California",,313,0,0,22,0,27,24,209,31,729400,1332,0,0,19,43,194,621,455,1331,0,,,330,0,0,14,0,46,28,239,3,642600,,,303,0,0,0,0,5,39,224,35,727800
1400000US06037269903,6037269903,"Census Tract 2699.03, Los Angeles County, California",,62,0,0,0,0,0,31,31,0,500000,1743,0,0,32,75,241,978,417,1242,0,,,59,2,0,0,0,0,14,43,0,578500,,,57,6,0,0,0,0,0,51,0,637200
1400000US06037269904,6037269904,"Census Tract 2699.04, Los Angeles County, California",,98,0,0,0,0,24,27,47,0,492600,1911,0,0,0,62,264,1090,495,1223,7,,,66,0,0,0,0,31,22,13,0,409100,,,32,13,0,0,0,9,10,0,0,-
1400000US06037269905,6037269905,"Census Tract 2699.05, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,1210,0,0,29,51,156,536,438,1368,25,,,13,8,0,0,5,0,0,0,0,-,,,15,7,0,0,8,0,0,0,0,-
1400000US06037269906,6037269906,"Census Tract 2699.06, Los Angeles County, California",,124,0,0,0,0,14,79,17,14,416200,1340,0,15,5,76,93,546,605,1455,66,,,161,0,0,0,0,7,106,36,12,438700,,,124,0,0,0,0,8,51,65,0,512700
1400000US06037269907,6037269907,"Census Tract 2699.07, Los Angeles County, California",,235,0,0,0,0,0,70,165,0,572000,1152,0,0,0,51,251,558,292,1265,0,,,137,0,0,0,0,6,67,64,0,492700,,,148,0,0,0,0,7,76,65,0,485900
1400000US06037270100,6037270100,"Census Tract 2701, Los Angeles County, California",,226,0,0,23,26,13,140,24,0,436400,2177,0,0,0,0,291,1268,618,1339,15,,,216,0,0,0,17,32,149,18,0,384300,,,247,0,0,0,35,30,129,53,0,392900
1400000US06037270200,6037270200,"Census Tract 2702, Los Angeles County, California",,466,12,9,11,10,26,118,250,30,554900,771,0,0,41,111,136,311,172,1139,13,,,382,9,0,9,8,14,116,207,19,548100,,,422,5,0,5,0,8,119,269,16,592500
1400000US06037270300,6037270300,"Census Tract 2703, Los Angeles County, California",,557,0,0,9,13,50,117,357,11,603100,369,0,0,12,59,15,228,55,1173,0,,,544,11,0,0,26,28,155,280,44,580700,,,468,11,5,0,24,23,47,279,79,726300
1400000US06037271100,6037271100,"Census Tract 2711, Los Angeles County, California",,553,0,41,1,0,11,47,362,91,765800,385,0,0,0,0,59,82,244,1720,19,,,542,8,38,1,0,0,37,406,52,741000,,,612,8,4,13,0,0,7,410,170,866100
1400000US06037271200,6037271200,"Census Tract 2712, Los Angeles County, California",,139,0,0,0,0,10,21,108,0,620300,975,0,0,6,57,70,412,430,1436,3,,,183,8,0,0,0,12,16,147,0,682600,,,216,9,0,0,0,0,34,172,1,674700
1400000US06037271300,6037271300,"Census Tract 2713, Los Angeles County, California",,1137,8,6,11,14,21,101,882,94,709600,779,0,0,0,95,66,265,353,1419,18,,,1206,0,7,0,16,37,149,937,60,697800,,,1253,30,0,0,0,29,191,823,180,745100
1400000US06037271400,6037271400,"Census Tract 2714, Los Angeles County, California",,1168,4,0,0,12,40,72,820,220,832700,162,0,0,0,0,0,0,162,"2,000+",9,,,1137,9,11,0,0,28,50,700,339,855400,,,1141,0,9,9,0,0,30,563,530,971600
1400000US06037271500,6037271500,"Census Tract 2715, Los Angeles County, California",,749,12,0,0,0,0,53,394,290,907800,546,0,0,0,10,101,195,240,1445,47,,,730,9,7,0,0,22,39,375,278,894900,,,721,11,7,0,0,23,7,256,417,1068200
1400000US06037271600,6037271600,"Census Tract 2716, Los Angeles County, California",,582,0,0,0,7,0,46,300,229,930500,1305,0,0,0,0,39,662,604,1477,13,,,515,0,0,0,7,8,12,252,236,972900,,,521,0,0,0,0,9,7,154,351,1127100
1400000US06037271701,6037271701,"Census Tract 2717.01, Los Angeles County, California",,618,6,22,0,19,5,17,423,126,759200,2061,0,0,0,58,66,940,997,1482,34,,,602,0,13,0,0,1,68,456,64,707400,,,713,0,10,0,0,0,94,393,216,807000
1400000US06037271702,6037271702,"Census Tract 2717.02, Los Angeles County, California",,462,0,0,0,25,36,93,234,74,683300,1375,0,0,0,52,0,751,572,1453,18,,,369,0,0,0,27,32,92,206,12,568100,,,429,11,0,0,33,27,112,196,50,556700
1400000US06037271801,6037271801,"Census Tract 2718.01, Los Angeles County, California",,303,0,0,0,0,15,17,219,52,749000,1431,0,12,0,16,92,767,544,1367,0,,,329,0,0,0,0,15,0,283,31,752800,,,317,0,0,0,0,0,0,273,44,839200
1400000US06037271802,6037271802,"Census Tract 2718.02, Los Angeles County, California",,411,0,0,0,0,0,116,295,0,610800,2368,0,0,0,25,235,1040,1068,1439,0,,,351,0,16,0,0,0,99,223,13,578800,,,403,0,21,0,0,31,104,218,29,579500
1400000US06037271901,6037271901,"Census Tract 2719.01, Los Angeles County, California",,430,0,0,10,0,0,52,270,98,803700,876,0,0,6,12,104,341,413,1465,13,,,345,7,0,9,0,0,33,206,90,850500,,,433,11,6,0,0,10,17,254,135,900600
1400000US06037271902,6037271902,"Census Tract 2719.02, Los Angeles County, California",,505,0,11,0,19,0,11,314,150,853600,1243,0,0,0,23,183,689,348,1185,0,,,608,0,20,11,0,9,15,336,217,862300,,,654,9,18,6,0,5,19,238,359,1058000
1400000US06037272100,6037272100,"Census Tract 2721, Los Angeles County, California",,1158,46,21,0,5,54,95,734,203,732500,617,0,0,0,0,120,215,282,1244,21,,,1195,19,13,0,8,64,12,837,242,807600,,,1114,22,18,0,9,17,8,617,423,907500
1400000US06037272201,6037272201,"Census Tract 2722.01, Los Angeles County, California",,251,0,0,0,12,31,50,158,0,562000,860,0,0,0,60,121,386,293,1322,11,,,235,0,0,0,18,0,80,137,0,541300,,,193,0,0,0,0,0,28,120,45,686100
1400000US06037272202,6037272202,"Census Tract 2722.02, Los Angeles County, California",,311,0,0,0,0,0,133,136,42,581500,1231,0,0,0,70,267,546,348,1291,0,,,325,0,8,0,0,0,144,164,9,533700,,,370,0,7,0,0,0,102,222,39,647300
1400000US06037272301,6037272301,"Census Tract 2723.01, Los Angeles County, California",,613,0,0,24,0,0,46,402,141,756600,693,0,0,0,13,68,389,223,1391,18,,,542,0,0,11,0,0,56,353,122,768600,,,446,0,0,0,0,0,33,351,62,767300
1400000US06037272302,6037272302,"Census Tract 2723.02, Los Angeles County, California",,284,0,9,0,0,0,111,112,52,588700,1673,14,80,50,144,230,695,460,1211,0,,,291,0,8,0,0,0,95,138,50,645500,,,242,0,6,0,0,0,81,72,83,712500
1400000US06037273100,6037273100,"Census Tract 2731, Los Angeles County, California",,577,12,18,0,0,0,20,412,115,849400,273,0,0,0,13,5,35,220,"2,000+",10,,,638,6,5,0,0,0,24,388,215,909400,,,601,5,5,0,0,0,15,208,368,1104800
1400000US06037273200,6037273200,"Census Tract 2732, Los Angeles County, California",,434,0,0,15,0,14,21,183,201,971200,1126,0,22,43,21,112,364,564,1506,11,,,396,12,15,0,0,19,4,151,195,993400,,,453,19,13,0,0,0,25,153,243,1111500
1400000US06037273300,6037273300,"Census Tract 2733, Los Angeles County, California",,353,0,7,0,9,0,0,129,208,"1,000,000+",1190,0,18,73,81,87,347,584,1479,12,,,369,0,28,8,0,0,0,124,209,"1,000,000+",,,252,0,14,13,0,0,9,39,177,1250000
1400000US06037273402,6037273402,"Census Tract 2734.02, Los Angeles County, California",,368,18,0,0,0,0,0,171,179,990500,1667,0,0,99,36,246,696,590,1275,45,,,428,33,0,0,0,0,16,213,166,921600,,,400,32,0,0,0,0,32,120,216,1090900
1400000US06037273502,6037273502,"Census Tract 2735.02, Los Angeles County, California",,391,0,0,0,0,0,42,83,266,"1,000,000+",1397,0,0,6,52,159,556,624,1437,24,,,349,0,0,0,0,0,37,83,229,"1,000,000+",,,321,0,0,0,0,5,61,46,209,1202100
1400000US06037273600,6037273600,"Census Tract 2736, Los Angeles County, California",,583,0,0,42,6,18,15,191,311,"1,000,000+",567,0,11,0,19,28,87,422,1893,0,,,609,9,4,36,12,18,7,152,371,"1,000,000+",,,615,18,7,10,9,13,0,102,456,1329400
1400000US06037273700,6037273700,"Census Tract 2737, Los Angeles County, California",,603,7,0,16,0,31,18,320,211,903300,575,0,0,8,31,48,259,229,1334,23,,,626,15,11,18,5,8,16,273,280,962300,,,549,16,10,18,6,8,0,183,308,1071000
1400000US06037273800,6037273800,"Census Tract 2738, Los Angeles County, California",,542,0,0,0,0,15,9,245,273,"1,000,000+",1028,0,0,0,39,80,416,493,1477,22,,,547,0,0,0,0,34,21,189,303,"1,000,000+",,,551,0,0,0,0,31,13,113,394,1175300
1400000US06037273902,6037273902,"Census Tract 2739.02, Los Angeles County, California",,914,15,0,14,14,23,44,197,607,"1,000,000+",1252,0,0,46,0,55,286,865,1891,71,,,818,0,0,0,12,9,58,188,551,"1,000,000+",,,870,12,0,0,0,0,13,193,652,1276600
1400000US06037274100,6037274100,"Census Tract 2741, Los Angeles County, California",,1026,12,13,8,0,0,44,510,439,940300,1230,0,25,22,22,104,43,1014,"2,000+",94,,,848,0,30,8,0,0,40,450,320,888400,,,731,0,12,0,0,0,16,474,229,862400
1400000US06037274202,6037274202,"Census Tract 2742.02, Los Angeles County, California",,1208,0,21,0,13,0,24,590,560,948800,1017,0,106,138,0,11,129,633,"2,000+",12,,,1031,24,0,0,0,0,40,481,486,969400,,,1043,23,0,12,15,0,44,374,575,1070800
